index,question,answer,category,l2_category,image_src,image_height,image_width,meta_info_source,meta_info_split,meta_info_image_path,local_path
1274,"How many stages does the whitefly nymph life cycle consist of?
Options: A: 4, B: 5, C: 6, D: 3",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1274/image/image.jpg?Expires=1745640619&Signature=qbOsbT1GCxoLx0kM9WbtoITDKD9bB1LgoAHZcfB0mV0qM8YL9ExuNcoxjddqFOm-fkZdx3JqmJZXuIbdpnliZDdbmXCMc1ghtXDhQNSZl3LoSzPa3ZO44QYsjOiAjMDqq3h8~25jUSxtnGFUg8etLRhIiRlxDzsXPBS8379ehw1GwULw38d6xj0HxjvZTVEH50VKGB7XRBBvRVYRxwbeDEahCeLcsYlviWb82E1ckOPQzXnHRqiXuOgIgy4ZGmmQSjnJuHlwoC5iTIxvdXFVctJriKTyTxlx0~kmYSiJpHHlBWaadqWzJeYl~mVnUYsBFQsSoSd7G9LJhCziPjrPug__&Key-Pair-Id=K3EI6M078Z3AC3,353,400,AI2D_TEST,val,images/1274.jpg,data/mmstar/images\1274\image.jpg
1275,"The organelle labeled D is called
Options: A: Cell membrane, B: Cytoplasm, C: Nuclear membrane, D: Cytoskeleton",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1275/image/image.jpg?Expires=1745640619&Signature=sK08zE9vWuZ4~4u6mBjpqqJAs8wA9nNea6HOkbyFmpxOLBWyCu~6U4Cf6AQT6s1axv1vtsgL0pksBmytj0HiHhCTNimG6KNlkdXWY9AzkrHTyW6XdYpOknDZkZ2bXDlAzRY11RLeUUp3th8I2KIqORj5Rm32NSau5tkemJRDpBHqYBD0o4bRtz7TjgRSLEYdc531pjO81D8IZ8fC7dP5kKJIyvoBbyKmFAoFzA-hlqP9VAfu1iKl3JmGYxzBWFGh4VblBOgSv-tYO4mhzHn84H1IcB80K5cFsKayoxu5NXo68zTny8pwj1KnAbRQSrXg5t18cP~Ywo7xz1gqKoZggg__&Key-Pair-Id=K3EI6M078Z3AC3,260,260,AI2D_TEST,val,images/1275.jpg,data/mmstar/images\1275\image.jpg
1276,"Which area on the map shows China?
Options: A: B, B: C, C: D, D: A",A,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1276/image/image.jpg?Expires=1745640619&Signature=ijcL9CLs0wOfw-TpGvYvTSaSWUKiwKjcWN5HAu09v86fvSd0WMlxkY39ObKH9vJmfY3WTsbcjqX84rFCpZ04iHj4mosg9g5BeUSuJL-tAmjoVjYtxUgcsuBqv2W3gYNUNJSULWEk7lx24Dri-U1K97wTEuQo8xCJ9Si9-nKTcxLkTUK0DL3z3u9N9OAn-yfxPiVhCEVyhpNjRyatQ-xR6SlbHn-6z0R0CVFip8TlGcCJBbFqS9NwbZ3UBNnOk-RoAaGPjjhNOLUwCKJyaPdkSlmYEGMJI7AsCxtoZ73zF~WJnNma5cXgdT5QEZCp4jnYNs5XywirEYd~mLGVe3CfzA__&Key-Pair-Id=K3EI6M078Z3AC3,313,500,MMBench,val,images/1276.jpg,data/mmstar/images\1276\image.jpg
1277,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When a spring does work on an object, we cannot find the work by simply multiplying the spring force by the object's displacement. The reason is that there is no one value for the force-it changes. However, we can split the displacement up into an infinite number of tiny parts and then approximate the force in each as being constant. Integration sums the work done in all those parts. Here we use the generic result of the integration._x000D_
_x000D_
In Figure, a cumin canister of mass $m=0.40 \mathrm{~kg}$ slides across a horizontal frictionless counter with speed $v=0.50 \mathrm{~m} / \mathrm{s}$. It then runs into and compresses a spring of spring constant $k=750 \mathrm{~N} / \mathrm{m}$. When the canister is momentarily stopped by the spring, by what distance $d$ is the spring compressed?
Choices:
(A) 0
(B) 1.2
(C) 0.8
(D) 12",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1277/image/image.jpg?Expires=1745640619&Signature=C1aax1f9CCEff9MrG8a2LmB~c60MK0pgea3uheP31kyu0s06iyGBh3YMcoZwV1V2eOq9CWLSMCpfCpTNhctMjaa-iJA2YXnYniRmkjK6cSsxNe~k6Fq5gUT5AevXCEFdt920i2AjVXMKIxMBR1UU9iYmvHZ1xVEJ4tkRreY9uDW8OrGJfEYFAu~828RMxH0osTKsNM-DT1rU7Cuc5ij~Z3oqgagBoUYEmli~ltoFH4IGMSV5x-f~rh1rl7rZ2sqk~oYHGkrJgg~JmiSkv7alclkdBowwdsDhRtVAWy-bnArpfgKxBGzIC8SaomElqDXigzlkHj7sZHFGwIe98JnaBA__&Key-Pair-Id=K3EI6M078Z3AC3,720,1514,MathVista,val,images/1277.jpg,data/mmstar/images\1277\image.jpg
1278,"Assume for the common-emitter circuit shown in  <image 1> we have the  following numerical values for a germanium transistor. $V_{BB}$ = + 15V   $V_{CC}$ = + 15V   $V_{BE}$ = 0.3V  $R_C$ = 4k$\Omega$        $R_E$ = 600$\Omega$      $\beta $ = 60. What value of RB is required to set VCE to 8 V?
Options: A: 551, B: Other Answers, C: nan, D: nan",A,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1278/image/image.jpg?Expires=1745640619&Signature=AH-Hwyc5X2J~Uxnpk~C5ac0mOwEugdBpRD~YZYNcklTqn-2rbHL4VZ8L1ZkT8fZBPvTyL1Ep8ddFkVsisoScLTL-E1XBdXDjpy6zJTX6r-eCdzzMKQju8SrykAsUn3z-SDjQMAHTiBPhbOo0iNfmxYSXNQ0F9-rUGz9XAaPZQK8yEiPEdCB15x903xjM03scmj2cMe-NGShLrxzJjUgfgTjEX3hs3qA0jV~VvmD4TIKTo~yZhUh3PtX5WnNM9w-9UL7F-~vs95dlzbD3qkBHI14scdzvsNOAOVbWfnONQvXQgeU8uh8LXt-M3BzQektaawkR1TB0Mx-5ouNlCzkLSA__&Key-Pair-Id=K3EI6M078Z3AC3,304,464,MMMU,val,images/1278.jpg,data/mmstar/images\1278\image.jpg
1279,"In <image 1>, let circuit element X be a 2-ohm resistance. Find the power supplied by the 6-V source.
Options: A: 30, B: Other Answers, C: nan, D: nan",A,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1279/image/image.jpg?Expires=1745640619&Signature=BQI2HMrjYJeIOUOXy0-T9alg2MI4L0eLvCgHZDAabP68dTqS164MnjNw08moi-o0WvIy-kagjC8w7i8IMBW2~7Hzne7oGKfRjlSP5ePm~rZmXQzXxVHBFjdmbsxY69~-9dg5yZO9yKFQryQ7tK-n0PhN5APgHsIPmHtuHTi0AFWdDRZV1UWHL05PAaIq-Gt9p9sSA8Driah6FIz~BB~uEL8nIsgJQvGgmK-5khFaQsliIQ~ZGE4~WKthKsrAxTVYRILbBgFg6IXHSzwUXJPyoZtJrSfF8WQesWYIm0ZLNpSwuaRy2LEfeErIYN0WqRHC7c9htgmLsCX-Mjj~WfGVdQ__&Key-Pair-Id=K3EI6M078Z3AC3,146,243,MMMU,val,images/1279.jpg,data/mmstar/images\1279\image.jpg
1280," With reference to <image 1>, let the lower node be the reference, and write the single nodal equation required to find $v_x$. What's the numerical value of $v_x$ in terms of V?
Choices:
(A) 0.3
(B) Other Answers
(C) nan
(D) nan",A,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1280/image/image.jpg?Expires=1745640619&Signature=VdisrQ9FqkW4J7fL9xxI83bKp2VMRNHm5loMbW1wI~YAN4SBseXR7BhVk70yEpk90rLHq2BkrbAuz0PtKyCyiv0FH2RV339O8HCveSXXF3O9gcl~lqRxE2Gwqk81tf1ghm70nQ~p~74ZcxtozCabDrep1ohPGVWXHtP3j5kmJGM2TQYap0kxG4PB~hzW1puKlbC9e6VauzBU9U3oClGG4bKvXFJcO-qJxTL9mt8FEj~xIB5MbMa5WoaO8~hPI2-kopoluxzswt0ubCCAYr-AoB8oPtLvMvPeczcHCMqY2v0F11n42qyedj9RiY8cIoh5UJVF2XojRnfB~ks~BXgvQQ__&Key-Pair-Id=K3EI6M078Z3AC3,140,454,MMMU,val,images/1280.jpg,data/mmstar/images\1280\image.jpg
1281,"Which letter represents the part of the life cycle in which the plant flowers?
Options: A: B, B: F, C: A, D: K",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1281/image/image.jpg?Expires=1745640619&Signature=XuVIJJpBbF-putSOeFgo8UUQXG0vj8xnHZZ2FwBoL-NvxHG~iWJs5TH9DsR92ud-JiDSX112Rwu7rZWm46L2tNqqj9ezd~4up5xDt9q~RBh4v5QJmDyOUCuawrY0t3A9u4EecN99N0Y0xPaTW13jT2NXqXSS42CVhCJORIfh~s-slqXdHxnWa0~-y8Z0FwF17saJiBf4NJ78mmm2ZVyQWo28ZeQywmFKthCAA0sCMTw1XbOK3hwVG-bzwzM6KLKVEzSEhr-nqScBpx513tVbnHet3ZCHb-DpgU7hyIcO3yKe~LkHqYTIlESTaHnrD3P8SwyBKnjmTUX7BR~D08DZTw__&Key-Pair-Id=K3EI6M078Z3AC3,480,480,AI2D_TEST,val,images/1281.jpg,data/mmstar/images\1281\image.jpg
1282,"Letter A in the following diagram represents which stage?
Options: A: attached planula, B: polyp, C: ephyra, D: planula",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1282/image/image.jpg?Expires=1745640619&Signature=t~sCnRitJKezOYk6WEnhDEJJTTttUYvx1ABf~rwElD~OafdpZHwmyvtE0oKnU69VGXVozk-x1-aVCQ3qkPEoa9KTWvLc1uwX9UdbCH9id3NmGmCNTKoEGPBEqcNiSGWBHUioHSqmoaHEFPoOAmBkjNXXwXkNOZya5Km11gKzdmPd10r7J2b1~LOvUZwIUkBpvOWiMReS04L6eJBAQa2Oh61LZcFkVK5uT1rDOi4OH5H6XMX8Nv63Lbf6qxKW0k5kYDyhRvTUDz5G5U~CNgoSnYDhUVfVVCq5qNYmwZEMalhRrnphpJrEmngwJiuRawuY878A5gq7U1~GNKnBntTz7A__&Key-Pair-Id=K3EI6M078Z3AC3,600,792,AI2D_TEST,val,images/1282.jpg,data/mmstar/images\1282\image.jpg
1283,"<image 1> While the term ""natural enemies"" is often used to refer to insects that can decrease the population of pests, what about diseases that affect weeds? How should one handle weeds that have been infected by diseases?
Options: A: Don't know and don't want to guess, B: Leave all the weeds so that the disease can spread to healthy weeds, C: Remove all weeds as they will impact on yield, D: The removal of the weed depends on the potential for the disease to spread to the crop",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1283/image/image.jpg?Expires=1745640619&Signature=FipyqeVn2xrSlnwML94~81u1Z-FoHlWV0PTeDhU82h7zJN1NZx3HJvecSsNtjnPxrmhy0gScqFNWmSTVFnDVw8ATKXhlu6OQbFY6zjHImx2g8XibBhgZEEAhxgMsUyHe1cVTZWVtY1okBI7qKmfVALw8arEI0BI52dNmc1e7sNHZjJkvv4eXyF8UEaCXikuLfiVZT1kWSz-DQKz2WVlQASzBBFugLyc~I0ErW-eg~nxH3s2NSiWwmuN9msZiVHO1u~JcbOoeSX-Zkok2Ag0dJsZip10kBNnLSTLPLrktToasWy6wcHE6rzyJ0QuP1EbqNNOxvX9V5vv68PmTzfsK1g__&Key-Pair-Id=K3EI6M078Z3AC3,2560,1920,MMMU,val,images/1283.jpg,data/mmstar/images\1283\image.jpg
1284,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: One of the most dramatic videos on the web (but entirely fictitious) supposedly shows a man sliding along a long water slide and then being launched into the air to land in a water pool. Let's attach some reasonable numbers to such a flight to calculate the velocity with which the man would have hit the water. Figure indicates the launch and landing sites and includes a superimposed coordinate system with its origin conveniently located at the launch site. From the video we take the horizontal flight distance as $D=20.0 \mathrm{~m}$, the flight time as $t=2.50 \mathrm{~s}$, and the launch angle as $\theta_0=40.0^{\circ}$. Find the magnitude of the velocity at launch and at landing.
Choices:
(A) 14
(B) 10.44
(C) 44
(D) 1",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1284/image/image.jpg?Expires=1745640619&Signature=WAkSRYmU4W458SnIwCAiDcerjGOjrfpweUZOOAOQktge87jxrm8Qs~R3fgReqlUW0SxWCo5Z45BInYajDDFcq23NtLI9GSJiIF2FUO7exTpy5xgzucaWFNUZUQF89mnzMTFmv4nchPfEMma8gkulR3JIfacwCYVjYmyyS8RkdvQgX00QUcxiriNXoNeSiL5~J~ZUJkzbs-Vy0Od6AfVfiIHwhOaVh6aAO7DZ~yhqWCwn14Wiby0T37gtF6NeoGlVQ1JxWdLKlXxh8mI3YFuufFYtkTY1Lon49GhZH5LiqjZ2vmjjm-5wgkj3A72sDrXJb0KDMqkls9L8NTv26APhBA__&Key-Pair-Id=K3EI6M078Z3AC3,600,1302,MathVista,val,images/1284.jpg,data/mmstar/images\1284\image.jpg
1285,"What change could occur to increase the size of the large fish population?
Options: A: More sea otters, B: More sea urchins, C: Fewer small fish, D: More crabs",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1285/image/image.jpg?Expires=1745640619&Signature=HMIC5iTzGPOt1Bsvrtgc5vKAjK2YI6umSq8KB31EKQ~KKkrXjISkfj68yzrFXxuJzl7vHkI4abMMdihxAeVUQpqLpUg3qCo1k-mEgqAmyXcSJ47ahb8yVVpAe7M7j~~bZKr0NR8PL4lob0Sop2KsoQ524bxpmYYsd~BI7YJy0aUJIgoqdZ4qgmF4qXb3JeAcuTVwLeJwQ8h5zjqYNxb6eUd1AesAjtf9ecldZm6m6bTqs8cI6Qy5ImDU6yBDxiKX1YBynk8fyaaYFr61F-Ji-c7a0PI1MM7EVZjxqMnx34SukXuEqHJGrTKPrIlFjQ0WUTOa70KBB061a~mHWyugaQ__&Key-Pair-Id=K3EI6M078Z3AC3,193,219,AI2D_TEST,val,images/1285.jpg,data/mmstar/images\1285\image.jpg
1286,"A food web is shown below. Which of the following organisms compete for the deer as a food source?
Options: A: hawk and snake, B: snake and lion, C: Mountain lion, D: none (A) hawk and snake (B) none (C) Mountain lion",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1286/image/image.jpg?Expires=1745640619&Signature=dg-65op~WwR28hNKMjGSiUPbHQrHFX0Z87zRZdReJhGP7iXYNjNKb9TH0qV-TcQ3lyqqz2o7ULHVPckbT3sZzeUTida6tEqpeCaRczYVvHMXS53pBA5QaHdwtbqzeXvbq7fh6EI6v3UROUeSRMxvda4tvYwE1qAdKQyyD1xBmUv5uwDnYloGCgZwrOvT9iuhuYkMxJEc6f1yD36HQVLOcGDLfuSXX26qakdODiCa5EF6lQCDMzQOorE9Srj4UkvDrPXCqC6AOoO0IkJ4erGD1uTOvgDwxsr8iPSAOxOtvP-qZS4ctIDwG9lUcDEL3O3cRvJ4h1nBf7zMaB0LcuzVow__&Key-Pair-Id=K3EI6M078Z3AC3,768,1024,AI2D_TEST,val,images/1286.jpg,data/mmstar/images\1286\image.jpg
1287,"Complete the text to describe the diagram.
Solute particles moved in both directions across the permeable membrane. But more solute particles moved across the membrane (). When there was an equal concentration on both sides, the particles reached equilibrium.
Options: A: to the left than to the right, B: to the right than to the left, C: nan, D: nan",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1287/image/image.jpg?Expires=1745640619&Signature=cC4i1-IAPuXnkiCsF8K3iUejrdwlVIOij6ftyA5~7r4WX4JV23LvRwHUMC2F8eGB~an696a1TfbA9fkL1gU5bKuSpFBtwMvh~B1ebXOecV9PWUVT2PlXwZXVx81Qny~juu6e9Rm~JUydpksOLz9zQF~MjepyIeNronCr3UcgMl4VwJUvXMxiSDhpZcB14E0N5dMLacED9DtPJMj7~R5TAvK12L10vWxhX5FgRQwsXN7eZhRtiQlrblsYrt2wH0dhz1wB9bLddCITczrq4evR76f0e9Wa6UbiJ3~1eu5kG3IFzhRTFNXSotPFzKXeEUu9Uxp3BFq5PXsVaZ5J0LUdmg__&Key-Pair-Id=K3EI6M078Z3AC3,453,342,ScienceQA_TEST,val,images/1287.jpg,data/mmstar/images\1287\image.jpg
1288,"Which country is highlighted?
Options: A: The Bahamas, B: Trinidad and Tobago, C: Cuba, D: Grenada",B,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1288/image/image.jpg?Expires=1745640619&Signature=kiij7NsExCfuN9HHG0hPM370jlTrclSB6jA57aJzZLDQ~mPVrmnWn00pbTn6hfyrWK~istQlshYmgav6KN5bWqJJUHzLtYyQBtF~0fzp1~2TQ5kmSk6P8lzRV7Po7JfChcX2ooJU8D4NC5aoUoP~H49TL87Zbk1FqoCEe5UyB1sBmKvfY4dllx15srYimNPAMzNzB-O9zFxySVYCh3~5wA04vztFsxlYiJB3Df5iZvL4kWHHHLYLmGPngo61cWpLPgwHhQ4pEw4N1DkDKZjvv5jeUAfRwSHAC-UUzm2O2baQZM2xkmrKmzVy5mETdg9BHQcpnTEQ5TAVrCWtmOmWng__&Key-Pair-Id=K3EI6M078Z3AC3,600,750,ScienceQA_TEST,val,images/1288.jpg,data/mmstar/images\1288\image.jpg
1289,"In the given diagram. What does the stage at D represent?
Options: A: Pupae, B: Larva, C: Eggs, D: Adult",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1289/image/image.jpg?Expires=1745640619&Signature=AsTo54SN-0b2jDD3lWlNp5eaGrxYgU0hLvEkV-8sDRKQzaIjJ5Ja~K0aL46HYS73PMoDalo~-Wr99a~NUSom4x3NtMcE3XZV4vshnugaa7eZnnfg68Ou5M5G~~4aUgvNT9uuwVBAkDRnk~FSQ2yoK4f0WVTIXowEQKQR1iECwV1ItrUI2fqrFD0vOJcnbLANOaZsMFXQt7OruaYMBbfLWmmvZeDYCGSwYJVn4oMYSBYf4kmDCz-nc7tsG4eP2Sa90HUlvz7RIMc7lTw0iI7KejpDqsGQwiSJeA0fKWnCstwzXVayLuCSWxigF6V~a-M78sQEZbVoJj-R7J5LWtJAbw__&Key-Pair-Id=K3EI6M078Z3AC3,525,629,AI2D_TEST,val,images/1289.jpg,data/mmstar/images\1289\image.jpg
1290,"What is the expected ratio of offspring with white spots to offspring with solid coloring? Choose the most likely ratio.
Options: A: 4:0, B: 3:1, C: 1:3, D: 0:4",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1290/image/image.jpg?Expires=1745640619&Signature=H-x9-mC-93MIstdCeJi1961Mv2zk5phslaVWG2ysIlQizZwEyxVUhSS15rHq1L-wfqPmse1gdZBpLdF8hKxpJ0onYeBgcJ9Bpnky-F0oqgC0~wfDM2Ro3AJt7uOuSVj1acNilJBpBqXVJWAoX3eoyvqjtD2ElccbMdoXsYbH7dY~oLlkwyVV22~SXqjwSVQGQCvs5i7tUnaiwZ-Ge3bHkuww4RqpuU~RCL7q3mysY2fJaAhG8WRSFuGD7sTMRm5MGwwXtc6hrV7sgSym3t~maQ3pLSjQsN97hD-4EWmKrCl70u~PgZrgyUOQM14WxYkf1Nau09meCDTnG11cEurcBw__&Key-Pair-Id=K3EI6M078Z3AC3,239,248,ScienceQA_TEST,val,images/1290.jpg,data/mmstar/images\1290\image.jpg
1291,"Based on <image 1>, what's the most likely diagnosis?
Options: A: first degree atrioventricular block, B: third degree atrioventricular block, C: Second degree type II atrioventricular block, D: atrial flutter",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1291/image/image.jpg?Expires=1745640619&Signature=Wb7gC0Pxi7OJkbBODbYQRXczqa9oyXPnV~a8Vcl-yUWG1-zpk-TUCJXvGoGFIFRMlBi8rzI9fKWKs9Wo3mEl--T8T704ZjzOE9tbDEZElJI6OAH02hXZO7Ma4xs2-arDEWAEQiSJHkTHVp~~JxXnG7uaemgxIpu1Y4iA36XJQjf1QZLK4f3vY9~vVdpn54dwRR8Uo1STqlpPCwrAOQPXY7s6ejKFPKPO7XT1bU5E0nKNhEwBoU3QDZ7kTVAfuKwEXSEM~JpIkaUA6TgHrmHDsM24YWuqVbTOz8boW166NMpGw-SGp1fqvoEh-LE2U4iT1Z0CsgSyf4hGJW4WZgpQ7Q__&Key-Pair-Id=K3EI6M078Z3AC3,634,1262,MMMU,val,images/1291.jpg,data/mmstar/images\1291\image.jpg
1292,"What is stage C in the diagram known as?
Options: A: external sporulation, B: internal proliferation, C: spore germination, D: spore attachment",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1292/image/image.jpg?Expires=1745640619&Signature=fdHD6wMjk7HBf4MfNU4OIB4dEG4KsTe7YJ72Nn5Qoehv1QdEK3gNznm3s1x8m~wDGcj~A9f2xw3zYvFUkwkCJ~-j4cLK8--mq8i0kxBtgoL8GSLdauihCoDCVoHDXvyNDE248ZpSY1O~-BZ6ex7mmpTiKerwr4onNx596XXj1QyP9Q4JUJF6H8dxn2LMeWIC0lRoJyPcF-tsCierWy7tWsdAhaix1oDCFZimGzO52sEx7aDMsW4NWLuO9uwRDQ1uAG4zttZ6QeFA-OgjfysHvOp03Ifrn-9PjazQV4SjzlCSfm3Q2E6GRNYYpJBXuTfWID4EtzpbqLMFV8LIr4tB2Q__&Key-Pair-Id=K3EI6M078Z3AC3,353,400,AI2D_TEST,val,images/1292.jpg,data/mmstar/images\1292\image.jpg
1293,"Suppose you discovered a mutant yeast whose glycolytic pathway was shorter because of the presence of a new enzyme catalyzing the reaction <image 1> Would shortening the glycolytic pathway in this way benefit the cell?
Options: A: Yes., B: No., C: Not sure., D: nan",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1293/image/image.jpg?Expires=1745640619&Signature=YLPv8IjYQCsepXBvBaH~rBlpxW3x6g-e0XOYAtXUb3A7nM7FADMX4xPlh4p9sIUOEIISw6GsgaXDZB-fiHL~1Kf24Q5kRPGL4zhZ4Xm8fakmQpvSFHblBWaaMk1klztA9Tt5EnQTuIe7z-ZpoM5AAsWPnUOpym0MnlJZkYEpkuuQSl-sL4itPZU-4za50bZVUrQ7wcpk-KyBRurCEorGN9mwIcPwprqZBNC1kzLXi6v-IzJgZGJSKldmxFguDimPnVG~gjftpeWFqf6NOYw7IJVdB~hojXFB5BnwvyFvNkteokkYRkW0Sw2KuLzvFv~Dq0LquT6ZB-Jb~jlYdwgegA__&Key-Pair-Id=K3EI6M078Z3AC3,154,826,MMMU,val,images/1293.jpg,data/mmstar/images\1293\image.jpg
1294,"What letter refers to lesions and fungus develop on leaves?
Options: A: F, B: G, C: E, D: B",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1294/image/image.jpg?Expires=1745640619&Signature=Ya0fB9GWPlaVAzi7h3LdI6upDenbLRkLcnRN2O7b-znFSodbVCacnWnLcow7JxfEGyowy2N0o16S4dfkYsO3wlKq4ZfKmVdr8NA5oht5UhEdRNmUAj5lRH6LNRjv~xXrV5fyX2pwbl~jPnnEj-xgGOx7ywWOfuE07KhuQ3eksGLxg2yZti90YIMBj~iheWdQER9Pf7c8mNNgABDSP37amElJYkg4GelbHNVd~MiFVPn6HAGijRVTxTUdZSQiSFyadkgtRn25jrV5l6k4vhpFjeD9hbhcXy53JCIOyHH7UmwUuEq2BhIK~fNIiHCGOsKmKBsVrgSoDhEUuR5xpAvA3g__&Key-Pair-Id=K3EI6M078Z3AC3,364,400,AI2D_TEST,val,images/1294.jpg,data/mmstar/images\1294\image.jpg
1295,"What do these calcifications represent? <image 1> 
Options: A: Gallstones, B: Pancreatic calcifications, C: Calcified hematoma of the liver, D: Hepatic artery aneurysms",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1295/image/image.jpg?Expires=1745640619&Signature=MOZlrDONaQa9HLfAovLmcXeDxV3HZWhIGWACyWsXsk4z7y5erIVP5q8k8xcKyTgqq9qaV1Ug0tZ0gutiTFJxCoQVpQx5ojzzJKXV7DuLZFaRLORS1ZLB59wsm~5djrNICr6dhOAk3Jp1zk82~nL5UMkVnvYUwNnwuaghBfamHRFcr6rYp5AnGNBsBDc6COE7kLY5SFnHRqZru1rYYkzAmsgeqMtm1pAlS3iZzqFP7UHUwxI4SBOImoAiZqbN-weU5cSisU-IrtipWz-2vdCfBNV-TmBKz96njCgFtcz1gI-5-rjcxH3iMY59iJ6Bwg2fjc6UEkR6-H6g6wCZlMGuSw__&Key-Pair-Id=K3EI6M078Z3AC3,240,288,MMMU,val,images/1295.jpg,data/mmstar/images\1295\image.jpg
1296,"See the following phase diagram below, where there are 5 points labeled as (A), (B), (C), (D), and (E), respectively. <image 1> At which point will the substancemce represented by the phase diagram be solely in the solid phase at equilibrium?
Options: A: (A), B: (B), C: (C), D: (D)",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1296/image/image.jpg?Expires=1745640619&Signature=x6GQwGQmbnGO8UtoCGyoroVA6Ny3SzQ42aPdLPhIh8MgVEDuHwd~ex0IYwN1dUyRrBDnoLz24UzxTKNOenQRwgOJji6rZ5zK0P8wEFeUOR5zb3mdP-iQq-E8OeNAPsFiyPUO2Wf5Yw6pDV8iEL39jUmb1r32ccvup205wFY0rIa4qwrbAPOwVktrLLTTyb13xSW5hMZC88oH10t6s61lQ2mTXgLIij81JGmIeO0Og2W8dvh2vHiIeaRnMb5~D3DIFFVMUXqmvr3CDD7WOAS-E5NpXTYvWZ8P3Mjkuh2IIjVSRvSAvngKERwjetUk4r7vC7KyMCiqjPAYVhYG7vO0EQ__&Key-Pair-Id=K3EI6M078Z3AC3,410,658,MMMU,val,images/1296.jpg,data/mmstar/images\1296\image.jpg
